brand,model,price_usd,ram_gb,storage_gb,camera_mp,battery_mah,display_size_inch,charging_watt,5g_support,os,processor,rating,release_month,year,price_segment,value_score,camera_total_mp,performance_tier,battery_efficiency,screen_to_body_estimate
Google,"Pixel 9 43",658,8,64,200,4000,6.8,100,No,Android,"Exynos 2400",4.5,August,2025,Mid-range,0.0068,200,Flagship,6.0790,89.00
Google,"Pixel 9 470",1020,6,128,48,4000,6,18,No,Android,"Tensor G4",4.4,December,2025,Premium,0.0043,48,High,3.9216,87.00
Google,"Pixel 9 485",718,4,64,50,4000,7.1,100,No,Android,"Dimensity 9300",4.5,September,2025,Mid-range,0.0063,50,Flagship,5.5710,92.00
Google,"Pixel 9 523",202,16,256,64,5000,6,33,No,Android,"Helio G99",4,April,2025,Budget,0.0198,64,Entry,24.7525,87.00
Google,"Pixel 9 567",1119,12,1024,108,5000,6.1,18,No,Android,"A18 Pro",3.8,August,2025,Premium,0.0034,108,Flagship,4.4683,87.00
Google,"Pixel 9 577",1149,16,1024,48,4000,5.9,44,Yes,Android,"Snapdragon 8 Gen 3",4.5,May,2025,Premium,0.0039,48,Flagship,3.4813,85.00
Google,"Pixel 9 603",607,12,64,200,4500,7.1,44,No,Android,"Dimensity 9300",4.4,January,2025,Mid-range,0.0072,200,Flagship,7.4135,92.00
Google,"Pixel 9 64",1129,6,512,64,4500,6,33,No,Android,"Snapdragon 8 Gen 3",4.4,July,2025,Premium,0.0039,64,Flagship,3.9858,87.00
Google,"Pixel 9 654",538,8,64,108,4000,6.9,120,Yes,Android,"Snapdragon 8 Gen 3",4.4,April,2025,Mid-range,0.0082,108,Flagship,7.4349,89.00
Google,"Pixel 9 671",664,8,64,50,4000,6.8,18,Yes,Android,"Helio G99",4.4,February,2025,Mid-range,0.0066,50,Entry,6.0241,89.00
Google,"Pixel 9 694",968,8,256,48,4500,5.7,33,No,Android,"Dimensity 9300",4.3,April,2025,Premium,0.0044,48,Flagship,4.6488,85.00
Google,"Pixel 9 743",1293,8,512,48,5500,6.3,100,Yes,Android,"Dimensity 9300",4.8,April,2025,Flagship,0.0037,48,Flagship,4.2537,87.00
Google,"Pixel 9 814",373,4,256,12,4500,6.2,44,Yes,Android,"Dimensity 9300",3.9,October,2025,Budget,0.0105,12,Flagship,12.0643,87.00
Google,"Pixel 9 860",134,12,64,48,4000,6.3,18,Yes,Android,"Exynos 2400",3.8,August,2025,Budget,0.0284,48,Flagship,29.8507,87.00
Google,"Pixel 9 879",1190,4,256,12,6000,6.1,18,Yes,Android,"Helio G99",4.3,October,2025,Premium,0.0036,12,Entry,5.0420,87.00
Google,"Pixel 9 883",204,6,64,48,5000,6.1,18,Yes,Android,"Exynos 2400",4.3,November,2025,Budget,0.0211,48,Flagship,24.5098,87.00
Google,"Pixel 9 917",821,6,512,200,5500,6.3,100,No,Android,"Snapdragon 6 Gen 1",3.6,September,2025,Premium,0.0044,200,Mid,6.6991,87.00
Google,"Pixel 9 Pro 111",1437,4,256,48,5000,6.6,120,Yes,Android,"Helio G99",4.3,September,2025,Flagship,0.0030,48,Entry,3.4795,89.00
Google,"Pixel 9 Pro 117",121,4,512,48,5000,6.7,44,No,Android,"A18 Pro",4.3,April,2025,Budget,0.0355,48,Flagship,41.3223,89.00
Google,"Pixel 9 Pro 196",225,6,1024,108,5000,7,33,No,Android,"Snapdragon 6 Gen 1",4.5,September,2025,Budget,0.0200,108,Mid,22.2222,92.00
Google,"Pixel 9 Pro 249",951,8,128,48,5500,6,65,Yes,Android,"Snapdragon 6 Gen 1",4.4,March,2025,Premium,0.0046,48,Mid,5.7834,87.00
Google,"Pixel 9 Pro 260",788,4,128,108,6000,5.8,65,Yes,Android,"Tensor G4",3.6,February,2025,Mid-range,0.0046,108,High,7.6142,85.00
Google,"Pixel 9 Pro 288",1320,4,64,200,4500,6.4,44,Yes,Android,"Snapdragon 6 Gen 1",3.9,December,2025,Flagship,0.0030,200,Mid,3.4091,87.00
Google,"Pixel 9 Pro 314",131,4,1024,200,6000,6.6,18,Yes,Android,"Tensor G4",4,July,2025,Budget,0.0305,200,High,45.8015,89.00
Google,"Pixel 9 Pro 43",491,12,128,64,5500,6,100,Yes,Android,"Snapdragon 8 Gen 3",3.8,September,2025,Mid-range,0.0077,64,Flagship,11.2016,87.00
Google,"Pixel 9 Pro 47",141,8,128,108,4500,7,120,Yes,Android,"Dimensity 9300",4.5,March,2025,Budget,0.0319,108,Flagship,31.9149,92.00
Google,"Pixel 9 Pro 475",969,16,256,108,6000,6.8,120,No,Android,"Snapdragon 7+ Gen 2",4.6,January,2025,Premium,0.0047,108,High,6.1920,89.00
Google,"Pixel 9 Pro 529",890,16,512,108,5000,6.2,33,Yes,Android,"Exynos 2400",4.9,April,2025,Premium,0.0055,108,Flagship,5.6180,87.00
Google,"Pixel 9 Pro 537",1337,6,128,200,4000,5.9,100,Yes,Android,"Snapdragon 7+ Gen 2",3.5,January,2025,Flagship,0.0026,200,High,2.9918,85.00
Google,"Pixel 9 Pro 577",1480,16,256,64,6000,6.5,44,No,Android,"Snapdragon 7+ Gen 2",3.7,June,2025,Flagship,0.0025,64,High,4.0541,89.00
Google,"Pixel 9 Pro 616",709,12,512,108,5000,5.7,33,Yes,Android,"A18 Pro",3.6,June,2025,Mid-range,0.0051,108,Flagship,7.0522,85.00
Google,"Pixel 9 Pro 620",892,4,1024,64,4000,5.8,33,No,Android,"Snapdragon 7+ Gen 2",4.2,August,2025,Premium,0.0047,64,High,4.4843,85.00
Google,"Pixel 9 Pro 649",356,6,512,108,4500,6.5,33,No,Android,"Dimensity 9300",4,January,2025,Budget,0.0112,108,Flagship,12.6404,89.00
Google,"Pixel 9 Pro 669",684,4,256,64,5000,7.2,33,No,Android,"A18 Pro",4.2,June,2025,Mid-range,0.0061,64,Flagship,7.3099,92.00
Google,"Pixel 9 Pro 740",1127,12,512,50,4000,6.5,33,No,Android,"A18 Pro",3.6,August,2025,Premium,0.0032,50,Flagship,3.5492,89.00
Google,"Pixel 9 Pro 753",1480,16,512,108,6000,6.3,33,No,Android,"Tensor G4",4.7,April,2025,Flagship,0.0032,108,High,4.0541,87.00
Google,"Pixel 9 Pro 78",1321,16,256,64,4000,7,44,Yes,Android,"Tensor G4",4.1,February,2025,Flagship,0.0031,64,High,3.0280,92.00
Google,"Pixel 9 Pro 793",966,4,512,64,6000,6.8,44,No,Android,"A18 Pro",4,December,2025,Premium,0.0041,64,Flagship,6.2112,89.00
Google,"Pixel 9 Pro 817",660,6,64,48,5000,5.5,18,No,Android,"Snapdragon 7+ Gen 2",4.4,September,2025,Mid-range,0.0067,48,High,7.5758,82.00
Google,"Pixel 9 Pro 845",1392,8,128,108,4500,7.1,44,Yes,Android,"Tensor G4",3.8,October,2025,Flagship,0.0027,108,High,3.2328,92.00
Google,"Pixel Fold 2 185",476,12,1024,48,5500,6.9,100,No,Android,"Snapdragon 6 Gen 1",4.6,August,2025,Mid-range,0.0097,48,Mid,11.5546,89.00
Google,"Pixel Fold 2 221",662,12,128,64,4500,6.6,120,Yes,Android,"Dimensity 9300",3.9,September,2025,Mid-range,0.0059,64,Flagship,6.7976,89.00
Google,"Pixel Fold 2 264",316,8,1024,64,6000,6.4,44,Yes,Android,"A18 Pro",4.9,May,2025,Budget,0.0155,64,Flagship,18.9873,87.00
Google,"Pixel Fold 2 280",947,6,128,12,6000,7.2,120,No,Android,"Exynos 2400",4.2,July,2025,Premium,0.0044,12,Flagship,6.3358,92.00
Google,"Pixel Fold 2 282",313,8,128,48,6000,5.5,65,No,Android,"Helio G99",4.8,May,2025,Budget,0.0153,48,Entry,19.1693,82.00
Google,"Pixel Fold 2 309",447,8,256,48,5500,6.1,100,No,Android,"Exynos 2400",4.7,April,2025,Mid-range,0.0105,48,Flagship,12.3043,87.00
Google,"Pixel Fold 2 32",820,6,64,64,5500,6.9,65,Yes,Android,"Helio G99",4.1,April,2025,Premium,0.0050,64,Entry,6.7073,89.00
Google,"Pixel Fold 2 357",670,16,64,64,5500,6.1,120,Yes,Android,"Snapdragon 8 Gen 3",4.8,February,2025,Mid-range,0.0072,64,Flagship,8.2090,87.00
Google,"Pixel Fold 2 375",994,16,1024,48,6000,6.6,65,No,Android,"A18 Pro",4.3,November,2025,Premium,0.0043,48,Flagship,6.0362,89.00
Google,"Pixel Fold 2 444",419,16,512,12,6000,6.3,100,No,Android,"Snapdragon 7+ Gen 2",3.6,April,2025,Mid-range,0.0086,12,High,14.3198,87.00
Google,"Pixel Fold 2 474",187,4,1024,200,4000,6.6,100,Yes,Android,"Helio G99",4.8,July,2025,Budget,0.0257,200,Entry,21.3904,89.00
Google,"Pixel Fold 2 528",358,4,1024,50,5500,7.1,44,No,Android,"Snapdragon 6 Gen 1",4,October,2025,Budget,0.0112,50,Mid,15.3631,92.00
Google,"Pixel Fold 2 610",1224,12,64,48,5000,6,33,No,Android,"Snapdragon 8 Gen 3",4.3,September,2025,Flagship,0.0035,48,Flagship,4.0850,87.00
Google,"Pixel Fold 2 686",1100,16,128,50,5000,7.1,120,Yes,Android,"Dimensity 9300",4,March,2025,Premium,0.0036,50,Flagship,4.5455,92.00
Google,"Pixel Fold 2 705",1103,4,64,108,6000,5.7,44,No,Android,"Tensor G4",4.1,June,2025,Premium,0.0037,108,High,5.4397,85.00
Google,"Pixel Fold 2 89",1357,4,128,50,5000,6.7,18,No,Android,"Snapdragon 6 Gen 1",4.2,September,2025,Flagship,0.0031,50,Mid,3.6846,89.00
Google,"Pixel Fold 2 954",355,8,64,50,4500,6.8,33,No,Android,"Snapdragon 8 Gen 3",3.9,November,2025,Budget,0.0110,50,Flagship,12.6761,89.00
Google,"Pixel Fold 2 971",469,8,512,50,6000,6.6,100,No,Android,"Exynos 2400",5,June,2025,Mid-range,0.0107,50,Flagship,12.7932,89.00
Google,"Pixel Fold 2 987",883,4,64,12,6000,6.1,44,No,Android,"Dimensity 9300",4.4,July,2025,Premium,0.0050,12,Flagship,6.7950,87.00
Google,"Pixel Fold 2 99",1098,4,128,12,5000,7,65,No,Android,"Tensor G4",4.5,March,2025,Premium,0.0041,12,High,4.5537,92.00
Infinix,"GT 20 Pro 112",418,12,256,64,6000,6.9,44,No,Android,"Exynos 2400",4.1,April,2025,Mid-range,0.0098,64,Flagship,14.3541,89.00
Infinix,"GT 20 Pro 113",1166,12,256,108,5000,7,65,Yes,Android,"Snapdragon 6 Gen 1",4.9,April,2025,Premium,0.0042,108,Mid,4.2882,92.00
Infinix,"GT 20 Pro 122",836,12,128,50,6000,6.8,33,Yes,Android,"Tensor G4",5,May,2025,Premium,0.0060,50,High,7.1770,89.00
Infinix,"GT 20 Pro 156",858,4,256,200,6000,7,100,Yes,Android,"Dimensity 9300",4.4,June,2025,Premium,0.0051,200,Flagship,6.9930,92.00
Infinix,"GT 20 Pro 161",464,8,512,12,6000,6.6,120,Yes,Android,"Tensor G4",4.5,March,2025,Mid-range,0.0097,12,High,12.9310,89.00
Infinix,"GT 20 Pro 236",1021,16,512,50,6000,6.5,18,Yes,Android,"Dimensity 9300",5,May,2025,Premium,0.0049,50,Flagship,5.8766,89.00
Infinix,"GT 20 Pro 284",1276,16,512,48,6000,7.1,100,No,Android,"A18 Pro",4.8,January,2025,Flagship,0.0038,48,Flagship,4.7022,92.00
Infinix,"GT 20 Pro 383",192,4,64,12,5500,5.7,33,No,Android,"Snapdragon 7+ Gen 2",3.7,September,2025,Budget,0.0193,12,High,28.6458,85.00
Infinix,"GT 20 Pro 453",529,12,128,50,4500,6,120,No,Android,"Snapdragon 7+ Gen 2",3.6,August,2025,Mid-range,0.0068,50,High,8.5066,87.00
Infinix,"GT 20 Pro 47",1221,6,512,48,4500,7,33,Yes,Android,"Snapdragon 8 Gen 3",3.9,June,2025,Flagship,0.0032,48,Flagship,3.6855,92.00
Infinix,"GT 20 Pro 521",554,16,256,64,5500,6.8,120,No,Android,"Helio G99",3.7,August,2025,Mid-range,0.0067,64,Entry,9.9278,89.00
Infinix,"GT 20 Pro 529",297,4,1024,108,4500,6,120,Yes,Android,"Helio G99",4,January,2025,Budget,0.0135,108,Entry,15.1515,87.00
Infinix,"GT 20 Pro 69",1241,8,128,108,5500,6.4,120,Yes,Android,"Exynos 2400",3.6,May,2025,Flagship,0.0029,108,Flagship,4.4319,87.00
Infinix,"GT 20 Pro 695",1294,8,256,64,4000,5.5,65,No,Android,"Snapdragon 7+ Gen 2",5,March,2025,Flagship,0.0039,64,High,3.0912,82.00
Infinix,"GT 20 Pro 71",650,12,64,12,5500,6.2,44,No,Android,"Helio G99",4.2,April,2025,Mid-range,0.0065,12,Entry,8.4615,87.00
Infinix,"GT 20 Pro 727",1116,12,64,200,5000,7.1,33,No,Android,"Dimensity 9300",4.8,March,2025,Premium,0.0043,200,Flagship,4.4803,92.00
Infinix,"GT 20 Pro 745",1258,8,64,108,4500,6.4,65,Yes,Android,"Snapdragon 8 Gen 3",3.6,November,2025,Flagship,0.0029,108,Flagship,3.5771,87.00
Infinix,"GT 20 Pro 749",1466,4,1024,108,4500,6.9,120,No,Android,"Snapdragon 7+ Gen 2",3.8,November,2025,Flagship,0.0026,108,High,3.0696,89.00
Infinix,"GT 20 Pro 773",1485,16,512,48,5000,6.5,33,No,Android,"Snapdragon 8 Gen 3",4.4,July,2025,Flagship,0.0030,48,Flagship,3.3670,89.00
Infinix,"GT 20 Pro 782",724,16,256,50,4000,7.1,44,No,Android,"Snapdragon 7+ Gen 2",3.9,June,2025,Mid-range,0.0054,50,High,5.5249,92.00
Infinix,"GT 20 Pro 828",881,16,1024,200,5500,6,120,No,Android,"Snapdragon 8 Gen 3",4.1,December,2025,Premium,0.0047,200,Flagship,6.2429,87.00
Infinix,"GT 20 Pro 845",1223,8,256,48,5500,6.8,65,No,Android,"Snapdragon 6 Gen 1",4.1,November,2025,Flagship,0.0034,48,Mid,4.4971,89.00
Infinix,"GT 20 Pro 896",429,4,128,108,4500,6.9,100,Yes,Android,"Snapdragon 6 Gen 1",4.2,February,2025,Mid-range,0.0098,108,Mid,10.4895,89.00
Infinix,"GT 20 Pro 9",189,12,1024,48,4500,6.5,33,Yes,Android,"Snapdragon 8 Gen 3",3.8,October,2025,Budget,0.0201,48,Flagship,23.8095,89.00
Infinix,"GT 20 Pro 907",732,12,64,108,4000,5.6,18,Yes,Android,"Dimensity 9300",4.5,December,2025,Mid-range,0.0061,108,Flagship,5.4645,85.00
Infinix,"GT 20 Pro 916",298,6,64,64,5500,6.3,18,Yes,Android,"Snapdragon 6 Gen 1",3.9,May,2025,Budget,0.0131,64,Mid,18.4564,87.00
Infinix,"GT 20 Pro 961",282,16,512,200,5000,6.9,18,No,Android,"Tensor G4",3.9,March,2025,Budget,0.0138,200,High,17.7305,89.00
Infinix,"GT 20 Pro 983",596,12,256,12,5500,7,65,Yes,Android,"Tensor G4",4.3,November,2025,Mid-range,0.0072,12,High,9.2282,92.00
Infinix,"GT 20 Pro 989",270,12,1024,108,4000,6.4,18,Yes,Android,"Tensor G4",4.6,January,2025,Budget,0.0170,108,High,14.8148,87.00
Infinix,"GT 20 Pro 990",1065,4,1024,200,6000,6.2,33,Yes,Android,"A18 Pro",4.5,January,2025,Premium,0.0042,200,Flagship,5.6338,87.00
Infinix,"Hot 40 111",1354,6,1024,12,5500,5.7,18,Yes,Android,"Tensor G4",4,July,2025,Flagship,0.0030,12,High,4.0620,85.00
Infinix,"Hot 40 117",613,16,1024,50,4500,5.9,44,Yes,Android,"Exynos 2400",3.9,December,2025,Mid-range,0.0064,50,Flagship,7.3409,85.00
Infinix,"Hot 40 120",548,4,512,50,4500,7.2,100,Yes,Android,"Exynos 2400",4.4,August,2025,Mid-range,0.0080,50,Flagship,8.2117,92.00
Infinix,"Hot 40 177",1012,16,64,108,5500,5.7,18,No,Android,"Snapdragon 7+ Gen 2",4.6,October,2025,Premium,0.0045,108,High,5.4348,85.00
Infinix,"Hot 40 184",1132,6,128,48,4500,6.9,65,No,Android,"Dimensity 9300",3.9,July,2025,Premium,0.0034,48,Flagship,3.9753,89.00
Infinix,"Hot 40 38",1019,4,128,200,6000,5.8,33,Yes,Android,"Snapdragon 6 Gen 1",4,May,2025,Premium,0.0039,200,Mid,5.8881,85.00
Infinix,"Hot 40 445",533,4,512,200,5000,6.5,120,Yes,Android,"Exynos 2400",4.7,May,2025,Mid-range,0.0088,200,Flagship,9.3809,89.00
Infinix,"Hot 40 460",1367,16,64,12,4000,5.9,120,No,Android,"Snapdragon 6 Gen 1",4.1,September,2025,Flagship,0.0030,12,Mid,2.9261,85.00
Infinix,"Hot 40 658",1467,6,128,48,6000,6.3,18,No,Android,"Snapdragon 6 Gen 1",3.8,March,2025,Flagship,0.0026,48,Mid,4.0900,87.00
Infinix,"Hot 40 763",1464,4,512,48,4000,6.9,18,Yes,Android,"Exynos 2400",4,April,2025,Flagship,0.0027,48,Flagship,2.7322,89.00
Infinix,"Hot 40 779",1088,16,64,12,6000,6.5,33,Yes,Android,"Exynos 2400",4.1,February,2025,Premium,0.0038,12,Flagship,5.5147,89.00
Infinix,"Hot 40 838",1111,4,128,64,4500,6.3,33,No,Android,"Helio G99",4.7,May,2025,Premium,0.0042,64,Entry,4.0504,87.00
Infinix,"Hot 40 854",768,12,1024,12,4500,6.2,44,Yes,Android,"Snapdragon 6 Gen 1",4.2,May,2025,Mid-range,0.0055,12,Mid,5.8594,87.00
Infinix,"Hot 40 967",136,4,64,48,5000,5.6,65,Yes,Android,"Snapdragon 7+ Gen 2",4.6,June,2025,Budget,0.0338,48,High,36.7647,85.00
Infinix,"Note 40 Pro 164",1430,6,64,48,6000,6.1,100,No,Android,"Snapdragon 8 Gen 3",4.1,January,2025,Flagship,0.0029,48,Flagship,4.1958,87.00
Infinix,"Note 40 Pro 172",1257,6,1024,108,5000,5.9,18,Yes,Android,"Snapdragon 6 Gen 1",3.5,January,2025,Flagship,0.0028,108,Mid,3.9777,85.00
Infinix,"Note 40 Pro 173",825,12,128,12,4500,6,44,No,Android,"Dimensity 9300",4.8,July,2025,Premium,0.0058,12,Flagship,5.4545,87.00
Infinix,"Note 40 Pro 290",777,12,512,12,4500,5.8,44,Yes,Android,"Dimensity 9300",3.8,July,2025,Mid-range,0.0049,12,Flagship,5.7915,85.00
Infinix,"Note 40 Pro 336",184,6,512,12,4500,6.9,120,Yes,Android,"Snapdragon 8 Gen 3",4.5,June,2025,Budget,0.0245,12,Flagship,24.4565,89.00
Infinix,"Note 40 Pro 36",851,8,1024,108,4000,6.8,18,Yes,Android,"Exynos 2400",4.4,December,2025,Premium,0.0052,108,Flagship,4.7004,89.00
Infinix,"Note 40 Pro 443",263,16,128,12,5500,6.8,100,Yes,Android,"Tensor G4",3.5,September,2025,Budget,0.0133,12,High,20.9125,89.00
Infinix,"Note 40 Pro 443",1292,6,64,108,5000,6.6,120,Yes,Android,"Tensor G4",4.1,December,2025,Flagship,0.0032,108,High,3.8700,89.00
Infinix,"Note 40 Pro 692",586,16,128,48,4000,7.1,120,Yes,Android,"Exynos 2400",3.6,September,2025,Mid-range,0.0061,48,Flagship,6.8259,92.00
Infinix,"Note 40 Pro 711",1186,8,128,200,5000,7.2,120,Yes,Android,"Exynos 2400",4.3,August,2025,Premium,0.0036,200,Flagship,4.2159,92.00
Infinix,"Note 40 Pro 754",736,6,256,50,6000,6,100,No,Android,"Helio G99",4.9,April,2025,Mid-range,0.0067,50,Entry,8.1522,87.00
Infinix,"Note 40 Pro 787",688,8,256,64,5000,5.7,18,Yes,Android,"Snapdragon 6 Gen 1",3.7,October,2025,Mid-range,0.0054,64,Mid,7.2674,85.00
Infinix,"Note 40 Pro 819",567,12,1024,200,4500,6.3,120,Yes,Android,"A18 Pro",3.7,March,2025,Mid-range,0.0065,200,Flagship,7.9365,87.00
Infinix,"Note 40 Pro 855",508,6,64,108,6000,5.9,33,No,Android,"Snapdragon 7+ Gen 2",4.4,September,2025,Mid-range,0.0087,108,High,11.8110,85.00
Infinix,"Note 40 Pro 876",109,4,1024,108,4500,7.1,100,No,Android,"Exynos 2400",3.8,October,2025,Budget,0.0349,108,Flagship,41.2844,92.00
Infinix,"Note 40 Pro 885",1090,6,128,200,5000,6.7,18,No,Android,"Snapdragon 6 Gen 1",4.4,August,2025,Premium,0.0040,200,Mid,4.5872,89.00
Infinix,"Note 40 Pro 925",882,4,128,200,4000,6.6,44,Yes,Android,"Exynos 2400",4.1,April,2025,Premium,0.0046,200,Flagship,4.5351,89.00
Infinix,"Note 40 Pro 964",1435,4,512,50,5000,6.2,100,No,Android,"A18 Pro",4.4,June,2025,Flagship,0.0031,50,Flagship,3.4843,87.00
Infinix,"Smart 8 114",1100,16,64,64,4500,6.1,100,Yes,Android,"A18 Pro",3.6,August,2025,Premium,0.0033,64,Flagship,4.0909,87.00
Infinix,"Smart 8 143",1369,8,512,48,4000,5.6,100,Yes,Android,"Helio G99",3.7,October,2025,Flagship,0.0027,48,Entry,2.9218,85.00
Infinix,"Smart 8 176",1286,16,64,48,5000,6,18,No,Android,"Dimensity 9300",3.6,September,2025,Flagship,0.0028,48,Flagship,3.8880,87.00
Infinix,"Smart 8 220",1221,12,512,12,5500,5.9,120,Yes,Android,"Snapdragon 8 Gen 3",5,August,2025,Flagship,0.0041,12,Flagship,4.5045,85.00
Infinix,"Smart 8 258",743,8,128,50,4500,6,44,Yes,Android,"Snapdragon 6 Gen 1",4.7,November,2025,Mid-range,0.0063,50,Mid,6.0565,87.00
Infinix,"Smart 8 259",182,6,128,48,5000,5.6,65,Yes,Android,"Snapdragon 8 Gen 3",5,September,2025,Budget,0.0275,48,Flagship,27.4725,85.00
Infinix,"Smart 8 26",637,8,512,200,5000,5.6,65,No,Android,"Snapdragon 7+ Gen 2",4.9,December,2025,Mid-range,0.0077,200,High,7.8493,85.00
Infinix,"Smart 8 549",1164,6,128,200,4000,6.2,18,Yes,Android,"A18 Pro",4.8,March,2025,Premium,0.0041,200,Flagship,3.4364,87.00
Infinix,"Smart 8 618",473,8,1024,108,5000,5.5,100,No,Android,"Dimensity 9300",3.9,October,2025,Mid-range,0.0082,108,Flagship,10.5708,82.00
Infinix,"Smart 8 626",1470,16,64,108,4000,6.1,33,Yes,Android,"Snapdragon 8 Gen 3",4.7,January,2025,Flagship,0.0032,108,Flagship,2.7211,87.00
Infinix,"Smart 8 689",627,6,128,200,6000,6.1,44,No,Android,"Snapdragon 6 Gen 1",4.6,May,2025,Mid-range,0.0073,200,Mid,9.5694,87.00
Infinix,"Smart 8 695",1167,4,1024,50,4500,7.1,18,Yes,Android,"Snapdragon 7+ Gen 2",5,February,2025,Premium,0.0043,50,High,3.8560,92.00
Infinix,"Smart 8 731",910,8,1024,200,4000,5.6,18,Yes,Android,"Snapdragon 8 Gen 3",4.6,July,2025,Premium,0.0051,200,Flagship,4.3956,85.00
Infinix,"Smart 8 784",1170,16,64,50,5500,6.6,120,Yes,Android,"Dimensity 9300",3.8,April,2025,Premium,0.0032,50,Flagship,4.7009,89.00
Infinix,"Smart 8 800",885,16,64,48,4000,7.2,18,Yes,Android,"Snapdragon 7+ Gen 2",4.4,December,2025,Premium,0.0050,48,High,4.5198,92.00
Infinix,"Smart 8 808",1007,12,256,12,4500,6.6,65,Yes,Android,"Tensor G4",4,June,2025,Premium,0.0040,12,High,4.4687,89.00
Infinix,"Smart 8 818",1384,16,1024,200,5500,7,44,No,Android,"Helio G99",4.9,September,2025,Flagship,0.0035,200,Entry,3.9740,92.00
Infinix,"Smart 8 822",738,6,512,108,5000,6.8,100,No,Android,"Dimensity 9300",4.5,January,2025,Mid-range,0.0061,108,Flagship,6.7751,89.00
Infinix,"Smart 8 842",689,16,128,64,6000,5.6,44,Yes,Android,"Dimensity 9300",3.8,August,2025,Mid-range,0.0055,64,Flagship,8.7083,85.00
Infinix,"Smart 8 910",515,6,256,64,6000,5.9,33,Yes,Android,"Snapdragon 8 Gen 3",3.6,June,2025,Mid-range,0.0070,64,Flagship,11.6505,85.00
Infinix,"Smart 8 912",1019,4,256,200,6000,6.8,18,No,Android,"Snapdragon 8 Gen 3",3.6,April,2025,Premium,0.0035,200,Flagship,5.8881,89.00
Infinix,"Smart 8 932",639,12,128,12,4000,5.5,18,Yes,Android,"Snapdragon 7+ Gen 2",4.9,January,2025,Mid-range,0.0077,12,High,6.2598,82.00
Infinix,"Smart 8 968",852,16,64,64,5500,6.9,100,No,Android,"A18 Pro",3.6,August,2025,Premium,0.0042,64,Flagship,6.4554,89.00
Infinix,"Smart 8 989",1394,4,1024,12,4500,6.9,18,No,Android,"Snapdragon 8 Gen 3",4.5,June,2025,Flagship,0.0032,12,Flagship,3.2281,89.00
Infinix,"Zero 30 125",465,12,128,50,5000,6.5,18,Yes,Android,"Exynos 2400",3.9,February,2025,Mid-range,0.0084,50,Flagship,10.7527,89.00
Infinix,"Zero 30 132",646,16,128,64,6000,6.5,100,Yes,Android,"Helio G99",4.4,November,2025,Mid-range,0.0068,64,Entry,9.2879,89.00
Infinix,"Zero 30 194",1267,6,512,64,5500,6.5,65,Yes,Android,"Snapdragon 8 Gen 3",3.6,November,2025,Flagship,0.0028,64,Flagship,4.3410,89.00
Infinix,"Zero 30 20",1222,8,1024,48,4000,6.4,120,Yes,Android,"Snapdragon 6 Gen 1",5,October,2025,Flagship,0.0041,48,Mid,3.2733,87.00
Infinix,"Zero 30 277",404,6,128,48,4500,6.9,18,Yes,Android,"Exynos 2400",3.9,May,2025,Mid-range,0.0097,48,Flagship,11.1386,89.00
Infinix,"Zero 30 344",513,16,256,64,4500,6.9,18,No,Android,"Tensor G4",4.8,January,2025,Mid-range,0.0094,64,High,8.7719,89.00
Infinix,"Zero 30 376",413,8,64,48,4500,6.5,33,Yes,Android,"Exynos 2400",3.6,June,2025,Mid-range,0.0087,48,Flagship,10.8959,89.00
Infinix,"Zero 30 410",551,6,256,50,4500,5.6,33,Yes,Android,"Snapdragon 7+ Gen 2",4.2,January,2025,Mid-range,0.0076,50,High,8.1670,85.00
Infinix,"Zero 30 436",808,12,64,200,5000,7.1,44,Yes,Android,"Helio G99",4.8,January,2025,Premium,0.0059,200,Entry,6.1881,92.00
Infinix,"Zero 30 458",378,12,512,12,5000,6.9,120,Yes,Android,"Snapdragon 6 Gen 1",3.7,November,2025,Budget,0.0098,12,Mid,13.2275,89.00
Infinix,"Zero 30 499",773,8,64,50,6000,7.1,65,Yes,Android,"Snapdragon 7+ Gen 2",4,October,2025,Mid-range,0.0052,50,High,7.7620,92.00
Infinix,"Zero 30 566",1410,4,128,64,4000,7.1,18,Yes,Android,"Snapdragon 7+ Gen 2",4.4,November,2025,Flagship,0.0031,64,High,2.8369,92.00
Infinix,"Zero 30 598",318,6,64,50,4500,5.7,44,Yes,Android,"Snapdragon 6 Gen 1",3.8,November,2025,Budget,0.0119,50,Mid,14.1509,85.00
Infinix,"Zero 30 763",359,8,512,200,4500,6.1,18,No,Android,"Snapdragon 7+ Gen 2",4.1,June,2025,Budget,0.0114,200,High,12.5348,87.00
Infinix,"Zero 30 767",840,8,1024,64,4500,6.9,100,No,Android,"Snapdragon 6 Gen 1",4.6,February,2025,Premium,0.0055,64,Mid,5.3571,89.00
Infinix,"Zero 30 771",666,8,64,48,4500,6.8,44,Yes,Android,"Helio G99",4.5,September,2025,Mid-range,0.0068,48,Entry,6.7568,89.00
Infinix,"Zero 30 847",814,4,512,108,5000,7.2,44,No,Android,"Exynos 2400",4.1,December,2025,Premium,0.0050,108,Flagship,6.1425,92.00
Infinix,"Zero 30 940",1032,4,512,200,5000,5.9,100,No,Android,"Tensor G4",4.8,June,2025,Premium,0.0047,200,High,4.8450,85.00
Infinix,"Zero 30 97",284,8,128,200,4000,7,120,No,Android,"Dimensity 9300",4.1,January,2025,Budget,0.0144,200,Flagship,14.0845,92.00
